series_type,table_type,table_type_desc,country_code,country_type,country_english_name,year,period_type,period_number,period,period_in_date,trade_flow,trade_flow_desc,commodity_classification,commodity_group_code,commodity_group_name,partner_country_code,partner_country_english_name,base_year,currency_type,value,value_unit,value_type,value_type_desc,estimation_type,estimation_type_desc
T36.A.P.,T36,"Total trade - value, volume, unit value",608,C,Philippines,1992,A,0,199252,01/01/1992,X,Exports,,1,Total,0,World,2000,,79.8697136,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",608,C,Philippines,1992,A,0,199252,01/01/1992,M,Imports,,1,Total,0,World,2000,,101.91350597,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",608,C,Philippines,1991,A,0,199152,01/01/1991,M,Imports,,1,Total,0,World,2000,,91.582704,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",826,C,United Kingdom,1991,A,0,199152,01/01/1991,M,Imports,,1,Total,0,World,2000,,89.73234681,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",826,C,United Kingdom,1991,A,0,199152,01/01/1991,X,Exports,,1,Total,0,World,2000,,90.05200047,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",1981,A,0,198152,01/01/1981,M,Imports,,1,Total,0,World,2000,,57.76185602,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",2008,A,0,200852,01/01/2008,M,Imports,,1,Total,0,World,2000,,160.93970853,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",2008,A,0,200852,01/01/2008,X,Exports,,1,Total,0,World,2000,,94.94529844,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",2009,A,0,200952,01/01/2009,M,Imports,,1,Total,0,World,2000,,154.27856574,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",2010,A,0,201052,01/01/2010,M,Imports,,1,Total,0,World,2000,,162.46689737,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",2009,A,0,200952,01/01/2009,X,Exports,,1,Total,0,World,2000,,94.75141947,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",2010,A,0,201052,01/01/2010,X,Exports,,1,Total,0,World,2000,,92.32331625,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",1989,A,0,198952,01/01/1989,X,Exports,,1,Total,0,World,2000,,82.80256659,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",1988,A,0,198852,01/01/1988,M,Imports,,1,Total,0,World,2000,,69.80536466,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",1987,A,0,198752,01/01/1987,M,Imports,,1,Total,0,World,2000,,65.99909019,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",1987,A,0,198752,01/01/1987,X,Exports,,1,Total,0,World,2000,,80.6715598,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",1986,A,0,198652,01/01/1986,M,Imports,,1,Total,0,World,2000,,61.56358142,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",1986,A,0,198652,01/01/1986,X,Exports,,1,Total,0,World,2000,,77.29428057,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",1990,A,0,199052,01/01/1990,M,Imports,,1,Total,0,World,2000,,66.67121574,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",1988,A,0,198852,01/01/1988,X,Exports,,1,Total,0,World,2000,,84.22951576,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",1989,A,0,198952,01/01/1989,M,Imports,,1,Total,0,World,2000,,67.34074182,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",1990,A,0,199052,01/01/1990,X,Exports,,1,Total,0,World,2000,,84.89959839,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1990,A,0,199052,01/01/1990,X,Exports,,1,Total,0,World,2000,,56.44498852,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1990,A,0,199052,01/01/1990,M,Imports,,1,Total,0,World,2000,,57.94273952,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1988,A,0,198852,01/01/1988,X,Exports,,1,Total,0,World,2000,,45.15599081,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2015,A,0,201552,01/01/2015,X,Exports,,1,Total,0,World,2000,,109.83700105,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1986,A,0,198652,01/01/1986,X,Exports,,1,Total,0,World,2000,,37.99642739,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1986,A,0,198652,01/01/1986,M,Imports,,1,Total,0,World,2000,,40.39573979,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1987,A,0,198752,01/01/1987,X,Exports,,1,Total,0,World,2000,,42.49385526,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1987,A,0,198752,01/01/1987,M,Imports,,1,Total,0,World,2000,,41.79625976,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1988,A,0,198852,01/01/1988,M,Imports,,1,Total,0,World,2000,,45.62417349,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1989,A,0,198952,01/01/1989,M,Imports,,1,Total,0,World,2000,,54.29279403,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1989,A,0,198952,01/01/1989,X,Exports,,1,Total,0,World,2000,,53.82589004,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1991,A,0,199152,01/01/1991,X,Exports,,1,Total,0,World,2000,,92.51873854,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1989,A,0,198952,01/01/1989,M,Imports,,1,Total,0,World,2000,,86.23746463,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1990,A,0,199052,01/01/1990,X,Exports,,1,Total,0,World,2000,,92.40132366,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1988,A,0,198852,01/01/1988,M,Imports,,1,Total,0,World,2000,,80.06794603,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1989,A,0,198952,01/01/1989,X,Exports,,1,Total,0,World,2000,,89.72550036,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1987,A,0,198752,01/01/1987,M,Imports,,1,Total,0,World,2000,,74.77142802,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1988,A,0,198852,01/01/1988,X,Exports,,1,Total,0,World,2000,,84.66639423,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1987,A,0,198752,01/01/1987,X,Exports,,1,Total,0,World,2000,,76.72235069,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,2010,A,0,201052,01/01/2010,M,Imports,,1,Total,0,World,2000,,96.24083306,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1986,A,0,198652,01/01/1986,M,Imports,,1,Total,0,World,2000,,70.44501761,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1986,A,0,198652,01/01/1986,X,Exports,,1,Total,0,World,2000,,70.78532414,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,2009,A,0,200952,01/01/2009,M,Imports,,1,Total,0,World,2000,,82.41150655,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,2008,A,0,200852,01/01/2008,M,Imports,,1,Total,0,World,2000,,95.83065463,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,2009,A,0,200952,01/01/2009,X,Exports,,1,Total,0,World,2000,,90.13087074,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,2008,A,0,200852,01/01/2008,X,Exports,,1,Total,0,World,2000,,96.71637031,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,2007,A,0,200752,01/01/2007,M,Imports,,1,Total,0,World,2000,,92.29130175,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,2007,A,0,200752,01/01/2007,X,Exports,,1,Total,0,World,2000,,96.89488478,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1965,A,0,196552,01/01/1965,M,Imports,,1,Total,0,World,2000,,5.62708602,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1964,A,0,196452,01/01/1964,M,Imports,,1,Total,0,World,2000,,5.57297942,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1965,A,0,196552,01/01/1965,X,Exports,,1,Total,0,World,2000,,4.87401324,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1998,A,0,199852,01/01/1998,M,Imports,,1,Total,0,World,2000,,90.45233192,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1964,A,0,196452,01/01/1964,X,Exports,,1,Total,0,World,2000,,4.81420939,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1998,A,0,199852,01/01/1998,X,Exports,,1,Total,0,World,2000,,96.1856112,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1995,A,0,199552,01/01/1995,X,Exports,,1,Total,0,World,2000,,100.11960769,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1997,A,0,199752,01/01/1997,M,Imports,,1,Total,0,World,2000,,92.65692068,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1997,A,0,199752,01/01/1997,X,Exports,,1,Total,0,World,2000,,96.02055259,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1996,A,0,199652,01/01/1996,M,Imports,,1,Total,0,World,2000,,92.16079918,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1995,A,0,199552,01/01/1995,M,Imports,,1,Total,0,World,2000,,95.59062999,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1996,A,0,199652,01/01/1996,X,Exports,,1,Total,0,World,2000,,93.28691891,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2010,A,0,201052,01/01/2010,M,Imports,,1,Total,0,World,2000,,145.16168835,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2010,A,0,201052,01/01/2010,X,Exports,,1,Total,0,World,2000,,106.26439218,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2009,A,0,200952,01/01/2009,M,Imports,,1,Total,0,World,2000,,135.61324281,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2009,A,0,200952,01/01/2009,X,Exports,,1,Total,0,World,2000,,110.08884766,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1981,A,0,198152,01/01/1981,X,Exports,,1,Total,0,World,2000,,23.83180897,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1981,A,0,198152,01/01/1981,M,Imports,,1,Total,0,World,2000,,33.26888154,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1977,A,0,197752,01/01/1977,X,Exports,,1,Total,0,World,2000,,14.4472817,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2006,A,0,200652,01/01/2006,M,Imports,,1,Total,0,World,2000,,124.03848527,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2006,A,0,200652,01/01/2006,X,Exports,,1,Total,0,World,2000,,107.74571781,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2005,A,0,200552,01/01/2005,M,Imports,,1,Total,0,World,2000,,110.08554378,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2005,A,0,200552,01/01/2005,X,Exports,,1,Total,0,World,2000,,101.22767252,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1977,A,0,197752,01/01/1977,M,Imports,,1,Total,0,World,2000,,16.7313362,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1978,A,0,197852,01/01/1978,X,Exports,,1,Total,0,World,2000,,14.16578733,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1978,A,0,197852,01/01/1978,M,Imports,,1,Total,0,World,2000,,17.75922611,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1979,A,0,197952,01/01/1979,X,Exports,,1,Total,0,World,2000,,15.99512884,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1979,A,0,197952,01/01/1979,M,Imports,,1,Total,0,World,2000,,21.29971969,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1980,A,0,198052,01/01/1980,X,Exports,,1,Total,0,World,2000,,22.04614212,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,1980,A,0,198052,01/01/1980,M,Imports,,1,Total,0,World,2000,,31.12150469,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2004,A,0,200452,01/01/2004,M,Imports,,1,Total,0,World,2000,,94.95722811,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2004,A,0,200452,01/01/2004,X,Exports,,1,Total,0,World,2000,,95.78130363,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2014,A,0,201452,01/01/2014,M,Imports,,1,Total,0,World,2000,,126.49142748,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2013,A,0,201352,01/01/2013,X,Exports,,1,Total,0,World,2000,,113.35222714,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2014,A,0,201452,01/01/2014,X,Exports,,1,Total,0,World,2000,,108.61814847,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2013,A,0,201352,01/01/2013,M,Imports,,1,Total,0,World,2000,,131.24924697,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2012,A,0,201252,01/01/2012,X,Exports,,1,Total,0,World,2000,,117.85996266,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2002,A,0,200252,01/01/2002,M,Imports,,1,Total,0,World,2000,,112.82053515,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2002,A,0,200252,01/01/2002,X,Exports,,1,Total,0,World,2000,,110.71474493,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2012,A,0,201252,01/01/2012,M,Imports,,1,Total,0,World,2000,,163.53625486,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",480,C,Mauritius,2000,A,0,200052,01/01/2000,M,Imports,,1,Total,0,World,2000,,100,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1981,A,0,198152,01/01/1981,M,Imports,,1,Total,0,World,2000,,34.73187304,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1981,A,0,198152,01/01/1981,X,Exports,,1,Total,0,World,2000,,30.1162188,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1980,A,0,198052,01/01/1980,X,Exports,,1,Total,0,World,2000,,26.08693485,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1980,A,0,198052,01/01/1980,M,Imports,,1,Total,0,World,2000,,30.08324832,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1979,A,0,197952,01/01/1979,M,Imports,,1,Total,0,World,2000,,25.66001963,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1979,A,0,197952,01/01/1979,X,Exports,,1,Total,0,World,2000,,22.24952157,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1978,A,0,197852,01/01/1978,X,Exports,,1,Total,0,World,2000,,18.31243521,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1978,A,0,197852,01/01/1978,M,Imports,,1,Total,0,World,2000,,21.11956961,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1977,A,0,197752,01/01/1977,M,Imports,,1,Total,0,World,2000,,17.62968452,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1977,A,0,197752,01/01/1977,X,Exports,,1,Total,0,World,2000,,15.28735747,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1982,A,0,198252,01/01/1982,X,Exports,,1,Total,0,World,2000,,35.37397337,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1985,A,0,198552,01/01/1985,M,Imports,,1,Total,0,World,2000,,77.0220199,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1985,A,0,198552,01/01/1985,X,Exports,,1,Total,0,World,2000,,68.50659836,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1984,A,0,198452,01/01/1984,M,Imports,,1,Total,0,World,2000,,71.90008277,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1984,A,0,198452,01/01/1984,X,Exports,,1,Total,0,World,2000,,59.26650586,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1983,A,0,198352,01/01/1983,M,Imports,,1,Total,0,World,2000,,53.23638673,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1983,A,0,198352,01/01/1983,X,Exports,,1,Total,0,World,2000,,45.36450443,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1982,A,0,198252,01/01/1982,M,Imports,,1,Total,0,World,2000,,40.79639289,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,2003,A,0,200352,01/01/2003,M,Imports,,1,Total,0,World,2000,,90,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,2004,A,0,200452,01/01/2004,X,Exports,,1,Total,0,World,2000,,95.25177418,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,2003,A,0,200352,01/01/2003,X,Exports,,1,Total,0,World,2000,,91.45891476,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1971,A,0,197152,01/01/1971,M,Imports,,1,Total,0,World,2000,,6.22225858,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1971,A,0,197152,01/01/1971,X,Exports,,1,Total,0,World,2000,,5.38234591,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1970,A,0,197052,01/01/1970,M,Imports,,1,Total,0,World,2000,,6.11404539,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1970,A,0,197052,01/01/1970,X,Exports,,1,Total,0,World,2000,,5.29513197,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1969,A,0,196952,01/01/1969,M,Imports,,1,Total,0,World,2000,,6.16815198,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1968,A,0,196852,01/01/1968,M,Imports,,1,Total,0,World,2000,,6.16815198,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1969,A,0,196952,01/01/1969,X,Exports,,1,Total,0,World,2000,,5.33250937,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",620,C,Portugal,1967,A,0,196752,01/01/1967,M,Imports,,1,Total,0,World,2000,,6.00583219,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",280,C,Germany,1962,A,0,196252,01/01/1962,X,Exports,,1,Total,0,World,2000,,40.8512931,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",280,C,Germany,1963,A,0,196352,01/01/1963,M,Imports,,1,Total,0,World,2000,,45.38078754,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",280,C,Germany,1963,A,0,196352,01/01/1963,X,Exports,,1,Total,0,World,2000,,40.90517241,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",280,C,Germany,1977,A,0,197752,01/01/1977,X,Exports,,1,Total,0,World,2000,,66.81034483,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",280,C,Germany,1977,A,0,197752,01/01/1977,M,Imports,,1,Total,0,World,2000,,72.21981826,,P,Price,A,Actual
